TimeStamp (ms); Total Power (W); CPU (W); Monitor (W); Disk (W); Base (W); Application (W)
63476264377130;31,6;0,0;--;0,0;31,6;--
63476264378144;36,0;4,4;--;0,0;31,6;--
63476264379158;31,6;0,0;--;0,0;31,6;--
63476264380172;31,8;0,3;--;0,0;31,6;--
63476264381186;31,6;0,0;--;0,0;31,6;--
63476264382200;33,7;2,2;--;0,0;31,6;--
63476264383214;31,6;0,0;--;0,0;31,6;--
63476264384228;37,8;6,2;--;0,0;31,6;--
63476264385242;31,6;0,0;--;0,0;31,6;--
63476264386256;40,6;9,0;--;0,0;31,6;--
63476264387270;31,6;0,0;--;0,0;31,6;--
63476264388284;37,0;5,4;--;0,0;31,6;--
63476264389298;31,6;0,0;--;0,0;31,6;--
63476264390312;38,6;7,1;--;0,0;31,6;--
63476264391326;31,6;0,0;--;0,0;31,6;--
63476264392340;39,1;7,6;--;0,0;31,6;--
63476264393354;31,6;0,0;--;0,0;31,6;--
63476264394368;34,0;2,4;--;0,0;31,6;--
63476264395382;31,6;0,0;--;0,0;31,6;--
63476264396396;31,6;0,0;--;0,0;31,6;--
63476264397410;36,0;4,4;--;0,0;31,6;--
63476264398424;42,6;11,1;--;0,0;31,6;--
63476264399438;31,6;0,0;--;0,0;31,6;--
63476264400452;33,1;1,5;--;0,0;31,6;--
63476264401466;31,6;0,0;--;0,0;31,6;--
63476264402480;31,6;0,0;--;0,0;31,6;--
63476264403494;32,0;0,5;--;0,0;31,6;--
63476264404508;38,6;7,1;--;0,0;31,6;--
63476264405522;31,6;0,0;--;0,0;31,6;--
63476264406536;31,6;0,0;--;0,0;31,6;--
63476264407550;31,8;0,3;--;0,0;31,6;--
63476264408564;39,2;7,7;--;0,0;31,6;--
63476264409578;31,6;0,0;--;0,0;31,6;--
63476264410592;31,8;0,3;--;0,0;31,6;--
63476264411606;32,3;0,7;--;0,0;31,6;--
63476264412620;32,0;0,4;--;0,0;31,6;--
63476264413634;31,6;0,0;--;0,0;31,6;--
63476264414648;32,0;0,4;--;0,0;31,6;--
63476264415662;32,1;0,6;--;0,0;31,6;--
63476264416676;31,8;0,3;--;0,0;31,6;--
63476264417690;32,1;0,5;--;0,0;31,6;--
63476264418704;31,8;0,3;--;0,0;31,6;--
63476264419718;31,7;0,1;--;0,0;31,6;--
63476264420732;32,3;0,7;--;0,0;31,6;--
63476264421746;32,1;0,6;--;0,0;31,6;--
63476264422760;31,6;0,0;--;0,0;31,6;--
63476264423774;31,6;0,0;--;0,0;31,6;--
63476264424788;32,9;1,3;--;0,0;31,6;--
63476264425802;31,6;0,0;--;0,0;31,6;--
63476264426816;32,6;1,0;--;0,0;31,6;--
63476264427830;32,0;0,5;--;0,0;31,6;--
63476264428844;31,6;0,0;--;0,0;31,6;--
63476264429858;32,1;0,5;--;0,0;31,6;--
63476264430872;32,2;0,7;--;0,0;31,6;--
63476264431886;31,6;0,0;--;0,0;31,6;--
63476264432900;31,6;0,0;--;0,0;31,6;--
63476264433914;33,2;1,6;--;0,0;31,6;--
63476264434928;31,8;0,3;--;0,0;31,6;--
63476264435942;32,1;0,6;--;0,0;31,6;--
63476264436956;32,4;0,8;--;0,0;31,6;--
63476264437970;32,6;1,0;--;0,0;31,6;--
63476264438984;31,8;0,2;--;0,0;31,6;--
63476264439998;31,6;0,0;--;0,0;31,6;--
63476264441012;33,1;1,6;--;0,0;31,6;--
63476264442026;31,6;0,0;--;0,0;31,6;--
63476264443040;31,8;0,3;--;0,0;31,6;--
63476264444054;31,6;0,0;--;0,0;31,6;--
63476264445068;32,2;0,7;--;0,0;31,6;--
63476264446082;31,6;0,0;--;0,0;31,6;--
63476264447096;34,7;3,1;--;0,0;31,6;--
63476264448110;31,6;0,0;--;0,0;31,6;--
63476264449124;36,1;4,5;--;0,0;31,6;--
63476264450138;31,6;0,0;--;0,0;31,6;--
63476264451152;31,6;0,0;--;0,0;31,6;--
63476264452166;35,4;3,9;--;0,0;31,6;--
63476264453180;31,6;0,0;--;0,0;31,6;--
63476264454194;39,9;8,3;--;0,0;31,6;--
63476264455208;31,6;0,0;--;0,0;31,6;--
63476264456222;39,3;7,8;--;0,0;31,6;--
63476264457236;31,6;0,0;--;0,0;31,6;--
63476264458250;40,6;9,0;--;0,0;31,6;--
63476264459264;31,6;0,0;--;0,0;31,6;--
63476264460278;37,6;6,0;--;0,0;31,6;--
63476264461292;31,6;0,0;--;0,0;31,6;--
63476264462306;36,6;5,0;--;0,0;31,6;--
63476264463320;31,6;0,0;--;0,0;31,6;--
63476264464334;35,6;4,1;--;0,0;31,6;--
63476264465348;31,6;0,0;--;0,0;31,6;--
63476264466362;35,6;4,1;--;0,0;31,6;--
63476264467376;31,6;0,0;--;0,0;31,6;--
63476264468390;38,2;6,6;--;0,0;31,6;--
63476264469404;31,6;0,0;--;0,0;31,6;--
63476264470418;35,4;3,8;--;0,0;31,6;--
63476264471432;31,6;0,0;--;0,0;31,6;--
63476264472446;37,4;5,9;--;0,0;31,6;--
63476264473460;31,6;0,0;--;0,0;31,6;--
63476264474474;34,0;2,5;--;0,0;31,6;--
63476264475488;31,6;0,0;--;0,0;31,6;--
63476264476502;34,1;2,6;--;0,0;31,6;--
63476264477516;31,6;0,0;--;0,0;31,6;--
63476264478530;42,0;10,5;--;0,0;31,6;--
63476264479544;31,6;0,0;--;0,0;31,6;--
63476264480558;35,4;3,8;--;0,0;31,6;--
63476264481572;31,6;0,0;--;0,0;31,6;--
63476264482586;32,0;0,4;--;0,0;31,6;--
63476264483600;32,0;0,4;--;0,0;31,6;--
63476264484614;31,8;0,3;--;0,0;31,6;--
63476264485628;32,0;0,5;--;0,0;31,6;--
63476264486642;32,1;0,5;--;0,0;31,6;--
63476264487656;31,8;0,3;--;0,0;31,6;--
63476264488670;31,8;0,3;--;0,0;31,6;--
63476264489684;32,3;0,7;--;0,0;31,6;--
63476264490698;31,8;0,3;--;0,0;31,6;--
63476264491712;32,0;0,4;--;0,0;31,6;--
63476264492726;32,0;0,4;--;0,0;31,6;--
63476264493740;31,8;0,3;--;0,0;31,6;--
63476264494754;32,1;0,5;--;0,0;31,6;--
63476264495768;32,0;0,4;--;0,0;31,6;--
63476264496782;31,6;0,0;--;0,0;31,6;--
63476264497796;32,2;0,6;--;0,0;31,6;--
63476264498810;31,9;0,3;--;0,0;31,6;--
63476264499824;31,6;0,0;--;0,0;31,6;--
63476264500838;31,6;0,0;--;0,0;31,6;--
63476264501852;34,6;3,0;--;0,0;31,6;--
63476264502866;31,6;0,0;--;0,0;31,6;--
63476264503880;31,6;0,0;--;0,0;31,6;--
63476264504894;31,6;0,0;--;0,0;31,6;--
63476264505908;33,0;1,4;--;0,0;31,6;--
63476264506922;31,6;0,0;--;0,0;31,6;--
63476264507936;35,2;3,7;--;0,0;31,6;--
63476264508950;32,5;0,9;--;0,0;31,6;--
63476264509964;31,6;0,0;--;0,0;31,6;--
63476264510978;31,6;0,0;--;0,0;31,6;--
63476264511992;36,3;4,7;--;0,0;31,6;--
63476264513006;34,0;2,4;--;0,0;31,6;--
63476264514020;31,6;0,0;--;0,0;31,6;--
63476264515034;32,0;0,5;--;0,0;31,6;--
63476264516048;31,6;0,0;--;0,0;31,6;--
63476264517062;32,9;1,4;--;0,0;31,6;--
63476264518076;31,6;0,0;--;0,0;31,6;--
63476264519090;34,5;2,9;--;0,0;31,6;--
63476264520104;31,6;0,0;--;0,0;31,6;--
63476264521118;33,5;2,0;--;0,0;31,6;--
63476264522132;31,6;0,0;--;0,0;31,6;--
63476264523146;35,3;3,7;--;0,0;31,6;--
63476264524160;31,6;0,0;--;0,0;31,6;--
63476264525174;31,6;0,0;--;0,0;31,6;--
63476264526188;36,3;4,7;--;0,0;31,6;--
63476264527202;31,6;0,0;--;0,0;31,6;--
63476264528216;36,2;4,6;--;0,0;31,6;--
63476264529230;31,6;0,0;--;0,0;31,6;--
63476264530244;31,7;0,1;--;0,0;31,6;--
63476264531258;31,9;0,3;--;0,0;31,6;--
63476264532272;35,2;3,6;--;0,0;31,6;--
63476264533286;31,6;0,0;--;0,0;31,6;--
63476264534300;37,2;5,6;--;0,0;31,6;--
63476264535314;31,6;0,0;--;0,0;31,6;--
63476264536328;35,9;4,4;--;0,0;31,6;--
63476264537342;31,6;0,0;--;0,0;31,6;--
63476264538356;37,1;5,6;--;0,0;31,6;--
63476264539370;31,6;0,0;--;0,0;31,6;--
63476264540384;34,8;3,2;--;0,0;31,6;--
63476264541398;31,6;0,0;--;0,0;31,6;--
63476264542412;36,2;4,6;--;0,0;31,6;--
63476264543426;31,6;0,0;--;0,0;31,6;--
63476264544440;34,6;3,1;--;0,0;31,6;--
63476264545454;31,6;0,0;--;0,0;31,6;--
63476264546468;34,2;2,6;--;0,0;31,6;--
63476264547482;31,6;0,0;--;0,0;31,6;--
63476264548496;34,3;2,7;--;0,0;31,6;--
63476264549510;31,6;0,0;--;0,0;31,6;--
63476264550524;36,7;5,2;--;0,0;31,6;--
63476264551538;31,6;0,0;--;0,0;31,6;--
63476264552552;32,0;0,4;--;0,0;31,6;--
63476264553566;31,6;0,0;--;0,0;31,6;--
63476264554580;31,6;0,0;--;0,0;31,6;--
63476264555594;32,1;0,5;--;0,0;31,6;--
63476264556608;32,0;0,4;--;0,0;31,6;--
63476264557622;31,9;0,3;--;0,0;31,6;--
63476264558636;32,1;0,5;--;0,0;31,6;--
63476264559650;32,0;0,4;--;0,0;31,6;--
63476264560664;31,6;0,0;--;0,0;31,6;--
63476264561678;31,6;0,0;--;0,0;31,6;--
63476264562692;31,7;0,1;--;0,0;31,6;--
63476264563706;33,4;1,8;--;0,0;31,6;--
63476264564720;32,1;0,6;--;0,0;31,6;--
63476264565734;32,0;0,4;--;0,0;31,6;--
63476264566748;31,6;0,0;--;0,0;31,6;--
63476264567762;31,6;0,0;--;0,0;31,6;--
63476264568776;34,0;2,5;--;0,0;31,6;--
63476264569790;31,6;0,0;--;0,0;31,6;--
63476264570804;31,8;0,2;--;0,0;31,6;--
63476264571818;31,6;0,0;--;0,0;31,6;--
63476264572832;31,6;0,0;--;0,0;31,6;--
63476264573846;34,6;3,0;--;0,0;31,6;--
63476264574860;31,6;0,0;--;0,0;31,6;--
63476264575874;33,9;2,4;--;0,0;31,6;--
63476264576888;31,6;0,0;--;0,0;31,6;--
63476264577902;31,6;0,0;--;0,0;31,6;--
63476264578916;32,3;0,8;--;0,0;31,6;--
63476264579930;32,6;1,0;--;0,0;31,6;--
63476264580944;31,6;0,0;--;0,0;31,6;--
63476264581958;31,6;0,0;--;0,0;31,6;--
63476264582972;33,1;1,5;--;0,0;31,6;--
63476264583986;33,0;1,4;--;0,0;31,6;--
63476264585000;33,1;1,6;--;0,0;31,6;--
63476264586014;31,6;0,0;--;0,0;31,6;--
63476264587028;31,8;0,2;--;0,0;31,6;--
63476264588042;31,6;0,0;--;0,0;31,6;--
63476264589056;32,1;0,5;--;0,0;31,6;--
63476264590070;31,6;0,0;--;0,0;31,6;--
63476264591084;36,5;5,0;--;0,0;31,6;--
63476264592098;31,6;0,0;--;0,0;31,6;--
63476264593112;31,6;0,0;--;0,0;31,6;--
63476264594126;35,1;3,5;--;0,0;31,6;--
63476264595140;32,7;1,2;--;0,0;31,6;--
63476264596154;31,9;0,3;--;0,0;31,6;--
63476264597168;31,6;0,0;--;0,0;31,6;--
63476264598182;31,6;0,0;--;0,0;31,6;--
63476264599196;31,8;0,3;--;0,0;31,6;--
63476264600210;37,2;5,6;--;0,0;31,6;--
63476264601224;31,6;0,0;--;0,0;31,6;--
63476264602238;31,6;0,0;--;0,0;31,6;--
63476264603252;32,7;1,2;--;0,0;31,6;--
63476264604266;31,6;0,0;--;0,0;31,6;--
63476264605280;32,7;1,1;--;0,0;31,6;--
63476264606294;31,6;0,0;--;0,0;31,6;--
63476264607308;33,1;1,6;--;0,0;31,6;--
63476264608322;31,6;0,0;--;0,0;31,6;--
63476264609336;33,1;1,6;--;0,0;31,6;--
63476264610350;31,6;0,0;--;0,0;31,6;--
63476264611364;33,7;2,1;--;0,0;31,6;--
63476264612378;31,6;0,0;--;0,0;31,6;--
63476264613392;33,2;1,6;--;0,0;31,6;--
63476264614406;31,6;0,0;--;0,0;31,6;--
63476264615420;33,1;1,6;--;0,0;31,6;--
63476264616434;31,6;0,0;--;0,0;31,6;--
63476264617448;34,0;2,4;--;0,0;31,6;--
63476264618462;31,6;0,0;--;0,0;31,6;--
63476264619476;35,4;3,8;--;0,0;31,6;--
63476264620490;31,6;0,0;--;0,0;31,6;--
63476264621504;35,0;3,4;--;0,0;31,6;--
63476264622518;31,6;0,0;--;0,0;31,6;--
63476264623532;34,2;2,6;--;0,0;31,6;--
63476264624546;31,6;0,0;--;0,0;31,6;--
63476264625560;34,1;2,6;--;0,0;31,6;--
63476264626574;31,6;0,0;--;0,0;31,6;--
63476264627588;32,1;0,5;--;0,0;31,6;--
63476264628602;31,7;0,1;--;0,0;31,6;--
63476264629616;31,8;0,3;--;0,0;31,6;--
63476264630630;32,1;0,5;--;0,0;31,6;--
63476264631644;32,1;0,5;--;0,0;31,6;--
63476264632658;31,8;0,3;--;0,0;31,6;--
63476264633672;32,1;0,5;--;0,0;31,6;--
63476264634686;31,7;0,1;--;0,0;31,6;--
63476264635700;32,0;0,5;--;0,0;31,6;--
63476264636714;31,8;0,3;--;0,0;31,6;--
63476264637728;31,6;0,0;--;0,0;31,6;--
63476264638742;33,2;1,6;--;0,0;31,6;--
63476264639756;31,6;0,0;--;0,0;31,6;--
63476264640770;32,3;0,8;--;0,0;31,6;--
63476264641784;31,6;0,0;--;0,0;31,6;--
63476264642798;31,9;0,3;--;0,0;31,6;--
63476264643812;35,6;4,1;--;0,0;31,6;--
63476264644826;31,6;0,0;--;0,0;31,6;--
63476264645840;31,8;0,3;--;0,0;31,6;--
63476264646854;31,6;0,0;--;0,0;31,6;--
63476264647868;31,7;0,1;--;0,0;31,6;--
63476264648882;34,6;3,1;--;0,0;31,6;--
63476264649896;32,1;0,5;--;0,0;31,6;--
63476264650910;32,0;0,4;--;0,0;31,6;--
63476264651924;31,6;0,0;--;0,0;31,6;--
63476264652938;31,7;0,1;--;0,0;31,6;--
63476264653952;34,5;2,9;--;0,0;31,6;--
63476264654966;32,7;1,1;--;0,0;31,6;--
63476264655980;31,6;0,0;--;0,0;31,6;--
63476264656994;31,6;0,0;--;0,0;31,6;--
63476264658008;31,8;0,2;--;0,0;31,6;--
63476264659022;34,6;3,1;--;0,0;31,6;--
63476264660036;31,6;0,0;--;0,0;31,6;--
63476264661050;35,0;3,4;--;0,0;31,6;--
63476264662064;31,6;0,0;--;0,0;31,6;--
63476264663078;31,6;0,0;--;0,0;31,6;--
63476264664092;34,8;3,2;--;0,0;31,6;--
63476264665106;32,1;0,5;--;0,0;31,6;--
63476264666120;32,9;1,4;--;0,0;31,6;--
63476264667134;31,6;0,0;--;0,0;31,6;--
63476264668148;31,9;0,3;--;0,0;31,6;--
63476264669162;31,6;0,0;--;0,0;31,6;--
63476264670176;35,6;4,1;--;0,0;31,6;--
63476264671190;31,6;0,0;--;0,0;31,6;--
63476264672204;36,2;4,6;--;0,0;31,6;--
63476264673218;31,6;0,0;--;0,0;31,6;--
63476264674232;40,7;9,1;--;0,0;31,6;--
63476264675246;31,6;0,0;--;0,0;31,6;--
63476264676260;36,7;5,1;--;0,0;31,6;--
63476264677275;31,6;0,0;--;0,0;31,6;--
63476264678289;36,3;4,7;--;0,0;31,6;--
63476264679303;31,6;0,0;--;0,0;31,6;--
63476264680317;35,9;4,3;--;0,0;31,6;--
63476264681331;31,6;0,0;--;0,0;31,6;--
63476264682345;36,1;4,5;--;0,0;31,6;--
63476264683359;31,6;0,0;--;0,0;31,6;--
63476264684373;37,8;6,3;--;0,0;31,6;--
63476264685387;31,6;0,0;--;0,0;31,6;--
63476264686401;37,4;5,9;--;0,0;31,6;--
63476264687415;31,6;0,0;--;0,0;31,6;--
63476264688429;31,6;0,0;--;0,0;31,6;--
63476264689443;33,7;2,1;--;0,0;31,6;--
63476264690457;31,6;0,0;--;0,0;31,6;--
63476264691471;34,0;2,5;--;0,0;31,6;--
63476264692485;36,5;5,0;--;0,0;31,6;--
63476264693499;31,6;0,0;--;0,0;31,6;--
63476264694513;37,7;6,1;--;0,0;31,6;--
63476264695527;31,6;0,0;--;0,0;31,6;--
63476264696541;41,8;10,2;--;0,0;31,6;--
63476264697555;31,6;0,0;--;0,0;31,6;--
63476264698569;31,6;0,0;--;0,0;31,6;--
63476264699583;31,6;0,0;--;0,0;31,6;--
63476264700597;32,1;0,6;--;0,0;31,6;--
63476264701611;32,0;0,5;--;0,0;31,6;--
63476264702625;31,8;0,2;--;0,0;31,6;--
63476264703639;31,8;0,3;--;0,0;31,6;--
63476264704653;32,3;0,8;--;0,0;31,6;--
63476264705667;31,8;0,3;--;0,0;31,6;--
63476264706681;31,9;0,3;--;0,0;31,6;--
63476264707695;32,0;0,4;--;0,0;31,6;--
63476264708709;31,8;0,3;--;0,0;31,6;--
63476264709723;32,1;0,6;--;0,0;31,6;--
63476264710737;31,9;0,3;--;0,0;31,6;--
63476264711751;31,6;0,0;--;0,0;31,6;--
63476264712765;31,9;0,3;--;0,0;31,6;--
63476264713779;31,7;0,1;--;0,0;31,6;--
63476264714793;32,0;0,4;--;0,0;31,6;--
63476264715807;32,9;1,4;--;0,0;31,6;--
63476264716821;31,6;0,0;--;0,0;31,6;--
63476264717835;31,6;0,0;--;0,0;31,6;--
63476264718849;34,6;3,0;--;0,0;31,6;--
63476264719863;31,6;0,0;--;0,0;31,6;--
63476264720877;31,7;0,1;--;0,0;31,6;--
63476264721891;31,6;0,0;--;0,0;31,6;--
63476264722905;31,6;0,0;--;0,0;31,6;--
63476264723919;36,3;4,8;--;0,0;31,6;--
63476264724933;31,6;0,0;--;0,0;31,6;--
63476264725947;33,2;1,6;--;0,0;31,6;--
63476264726961;31,6;0,0;--;0,0;31,6;--
63476264727975;31,8;0,3;--;0,0;31,6;--
63476264728989;35,7;4,2;--;0,0;31,6;--
63476264730003;31,6;0,0;--;0,0;31,6;--
63476264731017;32,1;0,6;--;0,0;31,6;--
63476264732031;31,6;0,0;--;0,0;31,6;--
63476264733045;31,6;0,0;--;0,0;31,6;--
63476264734059;39,4;7,8;--;0,0;31,6;--
63476264735073;31,6;0,0;--;0,0;31,6;--
63476264736087;37,3;5,7;--;0,0;31,6;--
63476264737101;31,6;0,0;--;0,0;31,6;--
63476264738115;33,9;2,4;--;0,0;31,6;--
63476264739129;31,6;0,0;--;0,0;31,6;--
63476264740143;35,3;3,7;--;0,0;31,6;--
63476264741157;31,6;0,0;--;0,0;31,6;--
63476264742171;34,2;2,6;--;0,0;31,6;--
63476264743185;31,6;0,0;--;0,0;31,6;--
63476264744199;37,4;5,8;--;0,0;31,6;--
63476264745213;31,6;0,0;--;0,0;31,6;--
63476264746227;39,9;8,3;--;0,0;31,6;--
63476264747241;31,6;0,0;--;0,0;31,6;--
63476264748255;35,9;4,3;--;0,0;31,6;--
63476264749269;31,6;0,0;--;0,0;31,6;--
63476264750283;38,2;6,7;--;0,0;31,6;--
63476264751297;31,6;0,0;--;0,0;31,6;--
63476264752311;35,0;3,4;--;0,0;31,6;--
63476264753325;31,6;0,0;--;0,0;31,6;--
63476264754339;36,1;4,6;--;0,0;31,6;--
63476264755353;31,6;0,0;--;0,0;31,6;--
63476264756367;37,3;5,7;--;0,0;31,6;--
63476264757381;31,6;0,0;--;0,0;31,6;--
63476264758395;33,8;2,3;--;0,0;31,6;--
63476264759409;31,6;0,0;--;0,0;31,6;--
63476264760423;33,3;1,8;--;0,0;31,6;--
63476264761437;31,6;0,0;--;0,0;31,6;--
63476264762451;31,6;0,0;--;0,0;31,6;--
63476264763465;32,1;0,5;--;0,0;31,6;--
63476264764479;35,7;4,1;--;0,0;31,6;--
63476264765493;31,6;0,0;--;0,0;31,6;--
63476264766507;33,2;1,6;--;0,0;31,6;--
63476264767521;31,6;0,0;--;0,0;31,6;--
63476264768535;36,3;4,7;--;0,0;31,6;--
63476264769549;31,6;0,0;--;0,0;31,6;--
63476264770563;32,8;1,2;--;0,0;31,6;--
63476264771577;31,6;0,0;--;0,0;31,6;--
63476264772591;32,1;0,6;--;0,0;31,6;--
63476264773605;31,8;0,3;--;0,0;31,6;--
63476264774619;31,9;0,3;--;0,0;31,6;--
63476264775633;32,0;0,4;--;0,0;31,6;--
63476264776647;31,6;0,0;--;0,0;31,6;--
63476264777661;32,5;0,9;--;0,0;31,6;--
63476264778675;31,8;0,3;--;0,0;31,6;--
63476264779689;32,0;0,4;--;0,0;31,6;--
63476264780703;32,1;0,5;--;0,0;31,6;--
63476264781717;32,0;0,4;--;0,0;31,6;--
63476264782731;31,8;0,3;--;0,0;31,6;--
63476264783745;32,2;0,6;--;0,0;31,6;--
63476264784759;31,6;0,0;--;0,0;31,6;--
63476264785773;31,6;0,0;--;0,0;31,6;--
63476264786787;32,1;0,5;--;0,0;31,6;--
63476264787801;31,6;0,0;--;0,0;31,6;--
63476264788815;32,5;1,0;--;0,0;31,6;--
63476264789829;33,9;2,3;--;0,0;31,6;--
63476264790843;31,8;0,2;--;0,0;31,6;--
63476264791857;31,6;0,0;--;0,0;31,6;--
63476264792871;33,1;1,6;--;0,0;31,6;--
63476264793885;32,3;0,7;--;0,0;31,6;--
63476264794899;31,6;0,0;--;0,0;31,6;--
63476264795913;31,6;0,0;--;0,0;31,6;--
63476264796927;32,0;0,5;--;0,0;31,6;--
63476264797941;31,6;0,0;--;0,0;31,6;--
63476264798955;35,0;3,4;--;0,0;31,6;--
63476264799969;31,6;0,0;--;0,0;31,6;--
63476264800983;31,8;0,3;--;0,0;31,6;--
63476264801997;31,6;0,0;--;0,0;31,6;--
63476264803011;33,3;1,7;--;0,0;31,6;--
63476264804025;31,6;0,0;--;0,0;31,6;--
63476264805039;32,0;0,4;--;0,0;31,6;--
63476264806053;33,1;1,6;--;0,0;31,6;--
63476264807067;31,6;0,0;--;0,0;31,6;--
63476264808081;32,0;0,4;--;0,0;31,6;--
63476264809095;36,2;4,6;--;0,0;31,6;--
63476264810109;34,8;3,3;--;0,0;31,6;--
63476264811123;31,6;0,0;--;0,0;31,6;--
63476264812137;31,6;0,0;--;0,0;31,6;--
63476264813151;31,6;0,0;--;0,0;31,6;--
63476264814165;37,8;6,2;--;0,0;31,6;--
63476264815179;31,6;0,0;--;0,0;31,6;--
63476264816193;39,4;7,8;--;0,0;31,6;--
63476264817207;31,6;0,0;--;0,0;31,6;--
63476264818221;33,5;2,0;--;0,0;31,6;--
63476264819235;31,6;0,0;--;0,0;31,6;--
63476264820249;37,2;5,6;--;0,0;31,6;--
63476264821263;31,6;0,0;--;0,0;31,6;--
63476264822277;33,5;2,0;--;0,0;31,6;--
63476264823291;31,6;0,0;--;0,0;31,6;--
63476264824305;39,0;7,5;--;0,0;31,6;--
63476264825319;31,6;0,0;--;0,0;31,6;--
63476264826333;36,1;4,5;--;0,0;31,6;--
63476264827347;31,6;0,0;--;0,0;31,6;--
63476264828361;32,7;1,1;--;0,0;31,6;--
63476264829375;31,6;0,0;--;0,0;31,6;--
63476264830389;32,2;0,7;--;0,0;31,6;--
63476264831403;31,6;0,0;--;0,0;31,6;--
63476264832417;34,9;3,3;--;0,0;31,6;--
63476264833431;31,6;0,0;--;0,0;31,6;--
63476264834445;33,0;1,4;--;0,0;31,6;--
63476264835459;31,6;0,0;--;0,0;31,6;--
63476264836473;31,6;0,0;--;0,0;31,6;--
63476264837487;32,0;0,4;--;0,0;31,6;--
63476264838501;36,5;4,9;--;0,0;31,6;--
63476264839515;31,6;0,0;--;0,0;31,6;--
63476264840529;35,2;3,7;--;0,0;31,6;--
63476264841543;31,6;0,0;--;0,0;31,6;--
63476264842557;38,2;6,7;--;0,0;31,6;--
63476264843571;31,6;0,0;--;0,0;31,6;--
63476264844585;31,6;0,0;--;0,0;31,6;--
63476264845599;32,0;0,5;--;0,0;31,6;--
63476264846613;31,8;0,3;--;0,0;31,6;--
63476264847627;32,1;0,5;--;0,0;31,6;--
63476264848641;32,0;0,4;--;0,0;31,6;--
63476264849655;31,8;0,3;--;0,0;31,6;--
63476264850669;32,0;0,5;--;0,0;31,6;--
63476264851683;31,6;0,0;--;0,0;31,6;--
63476264852697;32,1;0,5;--;0,0;31,6;--
63476264853711;32,3;0,8;--;0,0;31,6;--
63476264854725;31,6;0,0;--;0,0;31,6;--
63476264855739;32,1;0,5;--;0,0;31,6;--
63476264856753;31,8;0,2;--;0,0;31,6;--
63476264857767;32,7;1,1;--;0,0;31,6;--
63476264858781;31,6;0,0;--;0,0;31,6;--
63476264859795;32,9;1,4;--;0,0;31,6;--
63476264860809;31,8;0,3;--;0,0;31,6;--
63476264861823;31,7;0,1;--;0,0;31,6;--
63476264862837;31,6;0,0;--;0,0;31,6;--
63476264863851;31,6;0,0;--;0,0;31,6;--
63476264864865;34,5;2,9;--;0,0;31,6;--
63476264865879;31,6;0,0;--;0,0;31,6;--
63476264866908;35,7;4,2;--;0,0;31,6;--
63476264867922;31,6;0,0;--;0,0;31,6;--
63476264868936;35,6;4,1;--;0,0;31,6;--
63476264869950;31,6;0,0;--;0,0;31,6;--
63476264870964;34,9;3,3;--;0,0;31,6;--
63476264871978;31,6;0,0;--;0,0;31,6;--
63476264872992;34,6;3,1;--;0,0;31,6;--
63476264874006;31,6;0,0;--;0,0;31,6;--
63476264875020;36,3;4,8;--;0,0;31,6;--
63476264876034;31,6;0,0;--;0,0;31,6;--
63476264877048;36,1;4,5;--;0,0;31,6;--
63476264878062;31,6;0,0;--;0,0;31,6;--
63476264879076;35,9;4,4;--;0,0;31,6;--
63476264880090;31,6;0,0;--;0,0;31,6;--
63476264881104;35,5;3,9;--;0,0;31,6;--
63476264882118;31,6;0,0;--;0,0;31,6;--
63476264883132;35,4;3,8;--;0,0;31,6;--
63476264884146;31,6;0,0;--;0,0;31,6;--
63476264885160;34,4;2,8;--;0,0;31,6;--
63476264886174;31,6;0,0;--;0,0;31,6;--
63476264887188;31,6;0,0;--;0,0;31,6;--
63476264888202;32,0;0,4;--;0,0;31,6;--
63476264889216;31,6;0,0;--;0,0;31,6;--
63476264890230;34,2;2,7;--;0,0;31,6;--
63476264891244;31,6;0,0;--;0,0;31,6;--
63476264892258;32,0;0,4;--;0,0;31,6;--
63476264893272;31,8;0,2;--;0,0;31,6;--
63476264894286;34,2;2,7;--;0,0;31,6;--
63476264895300;31,6;0,0;--;0,0;31,6;--
63476264896314;34,3;2,7;--;0,0;31,6;--
63476264897328;31,6;0,0;--;0,0;31,6;--
63476264898342;31,6;0,0;--;0,0;31,6;--
63476264899356;32,1;0,6;--;0,0;31,6;--
63476264900370;32,4;0,8;--;0,0;31,6;--
63476264901384;31,6;0,0;--;0,0;31,6;--
63476264902398;31,6;0,0;--;0,0;31,6;--
63476264903412;32,9;1,3;--;0,0;31,6;--
63476264904426;34,3;2,7;--;0,0;31,6;--
63476264905441;31,6;0,0;--;0,0;31,6;--
63476264906455;34,1;2,6;--;0,0;31,6;--
63476264907469;31,6;0,0;--;0,0;31,6;--
63476264908483;31,9;0,3;--;0,0;31,6;--
63476264909497;31,6;0,0;--;0,0;31,6;--
63476264910511;33,3;1,7;--;0,0;31,6;--
63476264911525;31,6;0,0;--;0,0;31,6;--
63476264912539;31,6;0,0;--;0,0;31,6;--
63476264913553;31,8;0,2;--;0,0;31,6;--
63476264914567;33,3;1,7;--;0,0;31,6;--
63476264915581;31,6;0,0;--;0,0;31,6;--
63476264916595;31,8;0,3;--;0,0;31,6;--
63476264917609;32,1;0,5;--;0,0;31,6;--
63476264918623;31,8;0,2;--;0,0;31,6;--
63476264919637;32,0;0,5;--;0,0;31,6;--
